Model,Class,Approach,Window,Threshold,Run,repairFitness,testAccuracy,numSwitchIntermediateSearches
EnetB7,6,FL-based,15,0.5,26,1.3447856601579800,0.8709404468536380,4
EnetB7,6,FL-based,15,0.5,27,1.2839237321797200,0.8653897047042850,2
EnetB7,6,FL-based,15,0.5,28,1.3226768837223000,0.8387084603309630,2
EnetB7,6,FL-based,15,0.5,29,1.3504416085877800,0.8734617829322820,5
EnetB7,6,FL-based,15,0.5,30,1.3888438652833800,0.8607985377311710,4
EnetB7,6,FL-based,15,0.6,1,1.3108674666103800,0.842245876789093,4
EnetB7,6,FL-based,15,0.6,2,1.3279298008804300,0.865860104560852,4
EnetB7,6,FL-based,15,0.6,3,1.3325819748887100,0.8514469861984250,3
EnetB7,6,FL-based,15,0.6,4,1.363371737480180,0.848982036113739,5
EnetB7,6,FL-based,15,0.6,5,1.2293557513751900,0.8595755100250240,1
EnetB7,6,FL-based,15,0.6,6,1.3248141514562700,0.8660106062889100,3
EnetB7,6,FL-based,15,0.6,7,1.3153195263008300,0.8631693720817570,3
EnetB7,6,FL-based,15,0.6,8,1.3166110962242800,0.8407593965530400,3
EnetB7,6,FL-based,15,0.6,9,1.3435645587052000,0.8599518537521360,5
EnetB7,6,FL-based,15,0.6,10,1.2874794358639800,0.8700184226036070,6
EnetB7,6,FL-based,15,0.6,11,1.3210264843769500,0.871599018573761,5
EnetB7,6,FL-based,15,0.6,12,1.331240314072850,0.8684567213058470,3
EnetB7,6,FL-based,15,0.6,13,1.2769629112108700,0.8473638892173770,3
EnetB7,6,FL-based,15,0.6,14,1.3292512920158800,0.8276634216308590,4
EnetB7,6,FL-based,15,0.6,15,1.2434739423927400,0.8627742528915410,1
EnetB7,6,FL-based,15,0.6,16,1.279882212291490,0.8678169846534730,3
EnetB7,6,FL-based,15,0.6,17,1.4005066042193800,0.8734241724014280,4
EnetB7,6,FL-based,15,0.6,18,1.297398447158750,0.8570541739463810,6
EnetB7,6,FL-based,15,0.6,19,1.2854932987448600,0.8504873514175420,2
EnetB7,6,FL-based,15,0.6,20,1.3073159789293200,0.8689082860946660,5
EnetB7,6,FL-based,15,0.6,21,1.3465763999925900,0.860854983329773,3
EnetB7,6,FL-based,15,0.6,22,1.3028299922567000,0.8680427670478820,3
EnetB7,6,FL-based,15,0.6,23,1.326461942270460,0.8473262190818790,3
EnetB7,6,FL-based,15,0.6,24,1.2680666441835800,0.8570541739463810,2
EnetB7,6,FL-based,15,0.6,25,1.271930708881840,0.857505738735199,1
EnetB7,6,FL-based,15,0.6,26,1.2425570042277100,0.858484148979187,2
EnetB7,6,FL-based,15,0.6,27,1.3113001190486200,0.8718248009681700,5
EnetB7,6,FL-based,15,0.6,28,1.3139082021893800,0.8727656006813050,5
EnetB7,6,FL-based,15,0.6,29,1.2310631144586000,0.8625108003616330,2
EnetB7,6,FL-based,15,0.6,30,1.2511723944853900,0.8367704153060910,1
EnetB7,6,FL-based,15,0.7,1,1.2802531914976600,0.8289617300033570,5
EnetB7,6,FL-based,15,0.7,2,1.308196826768420,0.8540247678756710,3
EnetB7,6,FL-based,15,0.7,3,1.3376148003936200,0.8617017269134520,5
EnetB7,6,FL-based,15,0.7,4,1.2860036426666600,0.861475944519043,4
EnetB7,6,FL-based,15,0.7,5,1.2111113957604500,0.85966956615448,2
EnetB7,6,FL-based,15,0.7,6,1.2538919598452200,0.8582960367202760,2
EnetB7,6,FL-based,15,0.7,7,1.311162083331120,0.8621721267700200,3
EnetB7,6,FL-based,15,0.7,8,1.2546135218566500,0.8652015328407290,1
EnetB7,6,FL-based,15,0.7,9,1.2745761043166900,0.8510330319404600,4
EnetB7,6,FL-based,15,0.7,10,1.3176920596492800,0.8576562404632570,2
EnetB7,6,FL-based,15,0.7,11,1.3405795478021800,0.8717871308326720,5
EnetB7,6,FL-based,15,0.7,12,1.3319037478472800,0.8694162964820860,5
EnetB7,6,FL-based,15,0.7,13,1.3081618758719300,0.8609302639961240,5
EnetB7,6,FL-based,15,0.7,14,1.2463749067666,0.8424340486526490,2
EnetB7,6,FL-based,15,0.7,15,1.3249864092476900,0.836676299571991,5
EnetB7,6,FL-based,15,0.7,16,1.3159129109019900,0.8645617961883550,6
EnetB7,6,FL-based,15,0.7,17,1.296463312971000,0.8633763790130620,3
EnetB7,6,FL-based,15,0.7,18,1.3650810468724500,0.8606480360031130,2
EnetB7,6,FL-based,15,0.7,19,1.3535483734339600,0.870413601398468,5
EnetB7,6,FL-based,15,0.7,20,1.3389409637464900,0.8654649257659910,6
EnetB7,6,FL-based,15,0.7,21,1.3304735162215300,0.8564896583557130,4
EnetB7,6,FL-based,15,0.7,22,1.3782626569875500,0.873141884803772,6
EnetB7,6,FL-based,15,0.7,23,1.2974167151288400,0.8582772016525270,4
EnetB7,6,FL-based,15,0.7,24,1.3701049773278700,0.871392011642456,5
EnetB7,6,FL-based,15,0.7,25,1.357729022485300,0.868607223033905,3
EnetB7,6,FL-based,15,0.7,26,1.3044406051348400,0.8644112348556520,4
EnetB7,6,FL-based,15,0.7,27,1.3516544688862300,0.8633010983467100,3
EnetB7,6,FL-based,15,0.7,28,1.3379360552035100,0.8573740124702450,6
EnetB7,6,FL-based,15,0.7,29,1.3193939722769600,0.8439393639564510,5
EnetB7,6,FL-based,15,0.7,30,1.3554230566098500,0.832762598991394,5
EnetB7,6,Stagnation-based,10,0.005,1,1.3626247418583500,0.8367515802383420,4
EnetB7,6,Stagnation-based,10,0.005,2,1.3116892576563100,0.8698302507400510,4
EnetB7,6,Stagnation-based,10,0.005,3,1.3103059015056200,0.8651262521743770,4
EnetB7,6,Stagnation-based,10,0.005,4,1.3191645442487200,0.8448989391326900,5
EnetB7,6,Stagnation-based,10,0.005,5,1.3660085408659500,0.8623979091644290,4
EnetB7,6,Stagnation-based,10,0.005,6,1.3252625525641300,0.8599518537521360,4
EnetB7,6,Stagnation-based,10,0.005,7,1.3295403061983700,0.8506378531455990,5
EnetB7,6,Stagnation-based,10,0.005,8,1.3566871669896900,0.8632446527481080,5
EnetB7,6,Stagnation-based,10,0.005,9,1.3379976415474700,0.8740639090538030,6
EnetB7,6,Stagnation-based,10,0.005,10,1.2902244740633900,0.869792640209198,4
EnetB7,6,Stagnation-based,10,0.005,11,1.364277118148300,0.8612877726554870,6
EnetB7,6,Stagnation-based,10,0.005,12,1.2391156614238700,0.862454354763031,6
EnetB7,6,Stagnation-based,10,0.005,13,1.2452651057864400,0.871392011642456,6
EnetB7,6,Stagnation-based,10,0.005,14,1.3056085065582800,0.8732171654701230,6
EnetB7,6,Stagnation-based,10,0.005,15,1.3030875092054900,0.8657283782958980,6
EnetB7,6,Stagnation-based,10,0.005,16,1.2520588439026100,0.8629624247550960,8
EnetB7,6,Stagnation-based,10,0.005,17,1.3735946663297600,0.8095058798789980,4
EnetB7,6,Stagnation-based,10,0.005,18,1.350082129844350,0.8502615690231320,7
EnetB7,6,Stagnation-based,10,0.005,19,1.2402635575472500,0.8567154407501220,6
EnetB7,6,Stagnation-based,10,0.005,20,1.3279383580044000,0.8668761253356930,4
EnetB7,6,Stagnation-based,10,0.005,21,1.3378862098612300,0.8310315012931820,5
EnetB7,6,Stagnation-based,10,0.005,22,1.349475051957790,0.8546833395957950,4
EnetB7,6,Stagnation-based,10,0.005,23,1.2375478611938600,0.8490761518478390,7
EnetB7,6,Stagnation-based,10,0.005,24,1.3370381226176300,0.8504873514175420,5
EnetB7,6,Stagnation-based,10,0.005,25,1.3406154934231900,0.8399879336357120,4
EnetB7,6,Stagnation-based,10,0.005,26,1.339129592320200,0.8346253633499150,7
EnetB7,6,Stagnation-based,10,0.005,27,1.32893305693118,0.8579761385917660,5
EnetB7,6,Stagnation-based,10,0.005,28,1.2546984275481600,0.8661799430847170,7
EnetB7,6,Stagnation-based,10,0.005,29,1.3674607445697100,0.8604786992073060,6
EnetB7,6,Stagnation-based,10,0.005,30,1.3239324939730700,0.8597824573516850,6
EnetB7,6,Stagnation-based,10,0.01,1,1.27071921727837,0.861457109451294,7
EnetB7,6,Stagnation-based,10,0.01,2,1.210542589561750,0.8620968461036680,7
EnetB7,6,Stagnation-based,10,0.01,3,1.417456694768580,0.8690776228904720,5
EnetB7,6,Stagnation-based,10,0.01,4,1.2834149964131400,0.8521996140480040,6
EnetB7,6,Stagnation-based,10,0.01,5,1.3158390479221300,0.8560192584991460,5
EnetB7,6,Stagnation-based,10,0.01,6,1.3706661784243900,0.8382568955421450,7
EnetB7,6,Stagnation-based,10,0.01,7,1.3121963377217100,0.8579949736595150,5
EnetB7,6,Stagnation-based,10,0.01,8,1.346595292279030,0.869792640209198,5
EnetB7,6,Stagnation-based,10,0.01,9,1.3834127990112400,0.8549655675888060,5
EnetB7,6,Stagnation-based,10,0.01,10,1.3130447952177500,0.8500169515609740,6
EnetB7,6,Stagnation-based,10,0.01,11,1.3457540364031500,0.8624355792999270,5
EnetB7,6,Stagnation-based,10,0.01,12,1.2806915801807800,0.8696985840797420,7
EnetB7,6,Stagnation-based,10,0.01,13,1.2914088641013600,0.8318029642105100,5
EnetB7,6,Stagnation-based,10,0.01,14,1.26408552166407,0.8350581526756290,7
EnetB7,6,Stagnation-based,10,0.01,15,1.2909357421801500,0.866443395614624,7
EnetB7,6,Stagnation-based,10,0.01,16,1.3482586346311400,0.8602340817451480,5
EnetB7,6,Stagnation-based,10,0.01,17,1.3317432525410000,0.845030665397644,4
EnetB7,6,Stagnation-based,10,0.01,18,1.285568444942400,0.8490573167800900,6
EnetB7,6,Stagnation-based,10,0.01,19,1.3764906800307300,0.8675159215927120,7
EnetB7,6,Stagnation-based,10,0.01,20,1.2941148079714000,0.8581266403198240,6
EnetB7,6,Stagnation-based,10,0.01,21,1.2242760220697300,0.8625672459602360,7
EnetB7,6,Stagnation-based,10,0.01,22,1.3672181187825500,0.8555300235748290,4
EnetB7,6,Stagnation-based,10,0.01,23,1.322491821215390,0.8608362078666690,7
EnetB7,6,Stagnation-based,10,0.01,24,1.356649894924000,0.8570353388786320,4
EnetB7,6,Stagnation-based,10,0.01,25,1.3569272249437900,0.8740450739860540,5
EnetB7,6,Stagnation-based,10,0.01,26,1.3117849012004300,0.8639219999313350,7
EnetB7,6,Stagnation-based,10,0.01,27,1.2805001593109900,0.8601964116096500,7
EnetB7,6,Stagnation-based,10,0.01,28,1.34587661981291,0.8469687104225160,6
EnetB7,6,Stagnation-based,10,0.01,29,1.3073728947153400,0.8601588010787960,6
EnetB7,6,Stagnation-based,10,0.01,30,1.323295166179800,0.8625484704971310,5
EnetB7,6,Stagnation-based,10,0.02,1,1.366244506246760,0.8525382876396180,5
EnetB7,6,Stagnation-based,10,0.02,2,1.3150636216051800,0.8727843761444090,6
EnetB7,6,Stagnation-based,10,0.02,3,1.3368777545019900,0.8741015195846560,7
EnetB7,6,Stagnation-based,10,0.02,4,1.3414263970066900,0.8692657947540280,8
EnetB7,6,Stagnation-based,10,0.02,5,1.3410269058457700,0.8638091087341310,7
EnetB7,6,Stagnation-based,10,0.02,6,1.260534118011560,0.8556617498397830,8
EnetB7,6,Stagnation-based,10,0.02,7,1.3241338733015500,0.8593497276306150,7
EnetB7,6,Stagnation-based,10,0.02,8,1.350126722098620,0.8685319423675540,6
EnetB7,6,Stagnation-based,10,0.02,9,1.3657131874545100,0.87474125623703,7
EnetB7,6,Stagnation-based,10,0.02,10,1.28087816235103,0.846216082572937,7
EnetB7,6,Stagnation-based,10,0.02,11,1.2826115576317600,0.8578820824623110,7
EnetB7,6,Stagnation-based,10,0.02,12,1.2839504182822100,0.8710533380508420,7
EnetB7,6,Stagnation-based,10,0.02,13,1.3803567285111100,0.8749106526374820,7
EnetB7,6,Stagnation-based,10,0.02,14,1.3995456001149000,0.8503180146217350,6
EnetB7,6,Stagnation-based,10,0.02,15,1.3545395598317100,0.8379934430122380,7
EnetB7,6,Stagnation-based,10,0.02,16,1.3429860100509500,0.8601023554801940,7
EnetB7,6,Stagnation-based,10,0.02,17,1.3348031493537500,0.8566778302192690,7
EnetB7,6,Stagnation-based,10,0.02,18,1.3387937860074800,0.8688330054283140,7
EnetB7,6,Stagnation-based,10,0.02,19,1.3305596918367,0.8719188570976260,6
EnetB7,6,Stagnation-based,10,0.02,20,1.3251197734015700,0.8688706755638120,7
EnetB7,6,Stagnation-based,10,0.02,21,1.3157642633199800,0.8543258309364320,7
EnetB7,6,Stagnation-based,10,0.02,22,1.2709926876325200,0.8661799430847170,7
EnetB7,6,Stagnation-based,10,0.02,23,1.298559309730230,0.8591427206993100,6
EnetB7,6,Stagnation-based,10,0.02,24,1.321827618129290,0.8625860810279850,6
EnetB7,6,Stagnation-based,10,0.02,25,1.3451076197364000,0.8698679208755490,8
EnetB7,6,Stagnation-based,10,0.02,26,1.247648227325380,0.8625484704971310,7
EnetB7,6,Stagnation-based,10,0.02,27,1.3451923769290900,0.8628118634223940,5
EnetB7,6,Stagnation-based,10,0.02,28,1.349923247776020,0.8318217992782590,6
EnetB7,6,Stagnation-based,10,0.02,29,1.2955782168659900,0.8668009042739870,6
EnetB7,6,Stagnation-based,10,0.02,30,1.3117149000445800,0.8622474074363710,6
EnetB7,6,Stagnation-based,15,0.005,1,1.345403086837350,0.8588040471076970,3
EnetB7,6,Stagnation-based,15,0.005,2,1.2896090984888400,0.8644300699234010,5
EnetB7,6,Stagnation-based,15,0.005,3,1.2678221328985100,0.8624167442321780,3
EnetB7,6,Stagnation-based,15,0.005,4,1.3066587350017300,0.8655402064323430,3
EnetB7,6,Stagnation-based,15,0.005,5,1.279444909439420,0.8618334531784060,5
EnetB7,6,Stagnation-based,15,0.005,6,1.255204905314710,0.8642983436584470,5
EnetB7,6,Stagnation-based,15,0.005,7,1.3361707546395500,0.8524442315101620,4
EnetB7,6,Stagnation-based,15,0.005,8,1.3090583461506400,0.822620689868927,3
EnetB7,6,Stagnation-based,15,0.005,9,1.360877726636460,0.8611372709274290,3
EnetB7,6,Stagnation-based,15,0.005,10,1.2712681631988200,0.8634139895439150,3
EnetB7,6,Stagnation-based,15,0.005,11,1.356906998383580,0.8661423325538640,3
EnetB7,6,Stagnation-based,15,0.005,12,1.245435572843770,0.8634328246116640,5
EnetB7,6,Stagnation-based,15,0.005,13,1.2988627488536900,0.8442215919494630,4
EnetB7,6,Stagnation-based,15,0.005,14,1.2376852205747600,0.8658036589622500,4
EnetB7,6,Stagnation-based,15,0.005,15,1.2993142441564100,0.8552854657173160,2
EnetB7,6,Stagnation-based,15,0.005,16,1.3182002638026600,0.8656154870986940,3
EnetB7,6,Stagnation-based,15,0.005,17,1.3530791091007500,0.8515786528587340,3
EnetB7,6,Stagnation-based,15,0.005,18,1.343258489498190,0.871599018573761,3
EnetB7,6,Stagnation-based,15,0.005,19,1.3048225656799300,0.8586158752441410,2
EnetB7,6,Stagnation-based,15,0.005,20,1.306384999039730,0.8448237180709840,3
EnetB7,6,Stagnation-based,15,0.005,21,1.2725418484867500,0.859688401222229,3
EnetB7,6,Stagnation-based,15,0.005,22,1.323653214484560,0.8607044816017150,3
EnetB7,6,Stagnation-based,15,0.005,23,1.3241306687014800,0.8602152466773990,4
EnetB7,6,Stagnation-based,15,0.005,24,1.3532395487596000,0.8513904809951780,2
EnetB7,6,Stagnation-based,15,0.005,25,1.334719724957330,0.8580137491226200,4
EnetB7,6,Stagnation-based,15,0.005,26,1.2677054453683400,0.8614382743835450,5
EnetB7,6,Stagnation-based,15,0.005,27,1.3175097777793600,0.8359801173210140,3
EnetB7,6,Stagnation-based,15,0.005,28,1.3399139687269900,0.8633763790130620,4
EnetB7,6,Stagnation-based,15,0.005,29,1.2293854814733200,0.8637150526046750,4
EnetB7,6,Stagnation-based,15,0.005,30,1.2837596065937700,0.841662585735321,3
EnetB7,6,Stagnation-based,15,0.01,1,1.3416833629632800,0.8714296221733090,4
EnetB7,6,Stagnation-based,15,0.01,2,1.311710687793150,0.8347570896148680,3
EnetB7,6,Stagnation-based,15,0.01,3,1.318597621390160,0.8481165170669560,3
EnetB7,6,Stagnation-based,15,0.01,4,1.2362975234233800,0.8625672459602360,5
EnetB7,6,Stagnation-based,15,0.01,5,1.334793474514280,0.8657283782958980,3
EnetB7,6,Stagnation-based,15,0.01,6,1.2803581234776100,0.7911790013313290,3
EnetB7,6,Stagnation-based,15,0.01,7,1.3654083352226900,0.8522748947143560,4
EnetB7,6,Stagnation-based,15,0.01,8,1.277262530974450,0.8722199201583860,4
EnetB7,6,Stagnation-based,15,0.01,9,1.3185247670868400,0.8730289936065670,4
EnetB7,6,Stagnation-based,15,0.01,10,1.338267391010020,0.8303917646408080,5
EnetB7,6,Stagnation-based,15,0.01,11,1.2872348541872100,0.8571482300758360,4
EnetB7,6,Stagnation-based,15,0.01,12,1.2528985457344400,0.8664621710777280,5
EnetB7,6,Stagnation-based,15,0.01,13,1.2954415668082900,0.8503932356834410,4
EnetB7,6,Stagnation-based,15,0.01,14,1.2352318803291000,0.8580701947212220,5
EnetB7,6,Stagnation-based,15,0.01,15,1.3199924162254700,0.8680992126464840,4
EnetB7,6,Stagnation-based,15,0.01,16,1.3340944364360900,0.8232792615890500,4
EnetB7,6,Stagnation-based,15,0.01,17,1.3427272942264400,0.8433372378349300,3
EnetB7,6,Stagnation-based,15,0.01,18,1.3122454897800500,0.8554171323776250,4
EnetB7,6,Stagnation-based,15,0.01,19,1.3665541956217500,0.8600459098815920,4
EnetB7,6,Stagnation-based,15,0.01,20,1.3096708288313200,0.8595943450927730,4
EnetB7,6,Stagnation-based,15,0.01,21,1.2022749836573100,0.8586347103118900,5
EnetB7,6,Stagnation-based,15,0.01,22,1.348989463003550,0.8596131205558780,5
EnetB7,6,Stagnation-based,15,0.01,23,1.3343073820917200,0.8387649059295650,3
EnetB7,6,Stagnation-based,15,0.01,24,1.3141471069605600,0.8526323437690740,4
EnetB7,6,Stagnation-based,15,0.01,25,1.3313108406277700,0.8413239121437070,4
EnetB7,6,Stagnation-based,15,0.01,26,1.3080309656268900,0.8471757173538210,3
EnetB7,6,Stagnation-based,15,0.01,27,1.346576273763140,0.846799373626709,3
EnetB7,6,Stagnation-based,15,0.01,28,1.3397546005550300,0.8586347103118900,4
EnetB7,6,Stagnation-based,15,0.01,29,1.2304627423405500,0.8597824573516850,4
EnetB7,6,Stagnation-based,15,0.01,30,1.3501998102551600,0.8727656006813050,4
EnetB7,6,Stagnation-based,15,0.02,1,1.3004151276118500,0.8683814406394960,5
EnetB7,6,Stagnation-based,15,0.02,2,1.3347140779907000,0.8478907346725460,5
EnetB7,6,Stagnation-based,15,0.02,3,1.3257217215528600,0.8675535321235660,5
EnetB7,6,Stagnation-based,15,0.02,4,1.366757428955670,0.8508636355400090,5
EnetB7,6,Stagnation-based,15,0.02,5,1.2472807355016000,0.8677228689193730,5
EnetB7,6,Stagnation-based,15,0.02,6,1.3247863591582500,0.8633199334144590,5
EnetB7,6,Stagnation-based,15,0.02,7,1.3529644696894200,0.8592556118965150,3
EnetB7,6,Stagnation-based,15,0.02,8,1.2489883713161400,0.8640913963317870,5
EnetB7,6,Stagnation-based,15,0.02,9,1.2827617987241900,0.8631882071495060,4
EnetB7,6,Stagnation-based,15,0.02,10,1.37754817730238,0.865257978439331,5
EnetB7,6,Stagnation-based,15,0.02,11,1.277827082046820,0.8599706292152410,5
EnetB7,6,Stagnation-based,15,0.02,12,1.3144119390085200,0.8611184358596800,5
EnetB7,6,Stagnation-based,15,0.02,13,1.256314198761750,0.861871063709259,5
EnetB7,6,Stagnation-based,15,0.02,14,1.3032781016270000,0.8627178072929380,5
EnetB7,6,Stagnation-based,15,0.02,15,1.3074371989180400,0.8645994067192080,5
EnetB7,6,Stagnation-based,15,0.02,16,1.3102653881542400,0.8423776030540470,4
EnetB7,6,Stagnation-based,15,0.02,17,1.308116376431750,0.8177661299705510,5
EnetB7,6,Stagnation-based,15,0.02,18,1.3600623179762400,0.8312384486198430,4
EnetB7,6,Stagnation-based,15,0.02,19,1.306069261871700,0.8312761187553410,4
EnetB7,6,Stagnation-based,15,0.02,20,1.34098867505196,0.8623979091644290,5
EnetB7,6,Stagnation-based,15,0.02,21,1.3429323344279600,0.8686448931694030,5
EnetB7,6,Stagnation-based,15,0.02,22,1.294918607451470,0.8491137623786930,4
EnetB7,6,Stagnation-based,15,0.02,23,1.2886439114582700,0.8223760724067690,5
EnetB7,6,Stagnation-based,15,0.02,24,1.3660641798634900,0.8492830991745000,3
EnetB7,6,Stagnation-based,15,0.02,25,1.3081158717639300,0.8470816016197210,5
EnetB7,6,Stagnation-based,15,0.02,26,1.3513162905937800,0.8484363555908200,4
EnetB7,6,Stagnation-based,15,0.02,27,1.3171779608289400,0.8606292009353640,5
EnetB7,6,Stagnation-based,15,0.02,28,1.319701821787760,0.8717119097709660,5
EnetB7,6,Stagnation-based,15,0.02,29,1.3174922191383000,0.8341173529624940,5
EnetB7,6,Stagnation-based,15,0.02,30,1.2972407816995300,0.8712791204452520,4
EnetB7,7,Arachne,-1,-1,1,1.0606212283253700,0.8482670187950130,-1
EnetB7,7,Arachne,-1,-1,2,1.0309447948915200,0.8516350984573360,-1
EnetB7,7,Arachne,-1,-1,3,1.048141702238790,0.8482294082641600,-1
EnetB7,7,Arachne,-1,-1,4,1.029611270052050,0.8676475882530210,-1
EnetB7,7,Arachne,-1,-1,5,1.0538592954232700,0.8534414768218990,-1
EnetB7,7,Arachne,-1,-1,6,1.033615066112270,0.8482670187950130,-1
EnetB7,7,Arachne,-1,-1,7,1.0698391996539100,0.8482858538627630,-1
EnetB7,7,Arachne,-1,-1,8,1.0724230559845900,0.8482670187950130,-1
EnetB7,7,Arachne,-1,-1,9,1.0793135378290300,0.8482670187950130,-1
EnetB7,7,Arachne,-1,-1,10,1.0292023256867900,0.8599518537521360,-1
EnetB7,7,Arachne,-1,-1,11,1.0262744544308200,0.8599706292152410,-1
EnetB7,7,Arachne,-1,-1,12,1.0824281748427900,0.8482670187950130,-1
EnetB7,7,Arachne,-1,-1,13,1.0170012832716800,0.8676475882530210,-1
EnetB7,7,Arachne,-1,-1,14,1.0574485516270600,0.8612313270568850,-1
EnetB7,7,Arachne,-1,-1,15,1.0457552834115900,0.8482294082641600,-1
EnetB7,7,Arachne,-1,-1,16,1.0609400309468800,0.8482294082641600,-1
EnetB7,7,Arachne,-1,-1,17,1.0570725104057600,0.8576939105987550,-1
EnetB7,7,Arachne,-1,-1,18,1.0436577474594900,0.8576562404632570,-1
EnetB7,7,Arachne,-1,-1,19,1.0612678826160000,0.8516350984573360,-1
EnetB7,7,Arachne,-1,-1,20,1.0615179426369300,0.8481729626655580,-1
EnetB7,7,Arachne,-1,-1,21,1.0697259427213100,0.8481729626655580,-1
EnetB7,7,Arachne,-1,-1,22,1.031637297132820,0.8576186299324040,-1
EnetB7,7,Arachne,-1,-1,23,1.0282487974421000,0.8576939105987550,-1
EnetB7,7,Arachne,-1,-1,24,1.0587295841856000,0.8576186299324040,-1
EnetB7,7,Arachne,-1,-1,25,1.0342126895825100,0.8482294082641600,-1
EnetB7,7,Arachne,-1,-1,26,1.05022803107971,0.8576562404632570,-1
EnetB7,7,Arachne,-1,-1,27,1.0898001086343400,0.8516350984573360,-1
EnetB7,7,Arachne,-1,-1,28,1.0512848993074800,0.8576186299324040,-1
EnetB7,7,Arachne,-1,-1,29,1.0539047246150600,0.8586158752441410,-1
EnetB7,7,Arachne,-1,-1,30,1.032684998912460,0.8516539335250850,-1
EnetB7,7,FL-based,10,0.5,1,1.3660863387299400,0.800229549407959,8
EnetB7,7,FL-based,10,0.5,2,1.3591083501147600,0.870413601398468,8
EnetB7,7,FL-based,10,0.5,3,1.356860235988310,0.828773558139801,8
EnetB7,7,FL-based,10,0.5,4,1.20169603330215,0.8744214177131650,2
EnetB7,7,FL-based,10,0.5,5,1.366758714337450,0.8364129066467290,3
EnetB7,7,FL-based,10,0.5,6,1.3872760137424600,0.8113498687744140,4
EnetB7,7,FL-based,10,0.5,7,1.3274102114040600,0.8644300699234010,5
EnetB7,7,FL-based,10,0.5,8,1.3415439411891500,0.8450871109962460,3
EnetB7,7,FL-based,10,0.5,9,1.362912145542120,0.7646294832229610,5
EnetB7,7,FL-based,10,0.5,10,1.3388913264272800,0.8571482300758360,4
EnetB7,7,FL-based,10,0.5,11,1.363932034049610,0.8650886416435240,3
EnetB7,7,FL-based,10,0.5,12,1.3920892089249800,0.765570342540741,5
EnetB7,7,FL-based,10,0.5,13,1.3835319375414400,0.860892653465271,6
EnetB7,7,FL-based,10,0.5,14,1.2930070583332400,0.8684754967689510,3
EnetB7,7,FL-based,10,0.5,15,1.2339320531813300,0.8654084801673890,8
EnetB7,7,FL-based,10,0.5,16,1.3799720361685900,0.7696722149848940,8
EnetB7,7,FL-based,10,0.5,17,1.3442948148491800,0.8565273284912110,6
EnetB7,7,FL-based,10,0.5,18,1.3295984503086600,0.7722500562667850,6
EnetB7,7,FL-based,10,0.5,19,1.373669646064320,0.8078124523162840,5
EnetB7,7,FL-based,10,0.5,20,1.3567220849507200,0.7736235857009890,5
EnetB7,7,FL-based,10,0.5,21,1.3681566633846700,0.8152447938919070,5
EnetB7,7,FL-based,10,0.5,22,1.41052116311144,0.8146050572395330,8
EnetB7,7,FL-based,10,0.5,23,1.2809082785680900,0.8735558390617370,8
EnetB7,7,FL-based,10,0.5,24,1.3676515268924000,0.8457645177841190,6
EnetB7,7,FL-based,10,0.5,25,1.3353489072402100,0.7351823449134830,4
EnetB7,7,FL-based,10,0.5,26,1.2586686296069000,0.8738945722579960,8
EnetB7,7,FL-based,10,0.5,27,1.3497748134048400,0.7715538144111630,8
EnetB7,7,FL-based,10,0.5,28,1.3021661438556300,0.8720317482948300,3
EnetB7,7,FL-based,10,0.5,29,1.3536490993228200,0.8194407820701600,4
EnetB7,7,FL-based,10,0.5,30,1.352038800524330,0.8219997882843020,7
EnetB7,7,FL-based,10,0.6,1,1.371039666905200,0.7999473214149480,8
EnetB7,7,FL-based,10,0.6,2,1.2826557525225900,0.8736875653266910,8
EnetB7,7,FL-based,10,0.6,3,1.452342061070780,0.751495897769928,7
EnetB7,7,FL-based,10,0.6,4,1.3702853909044600,0.805799126625061,7
EnetB7,7,FL-based,10,0.6,5,1.378914921734720,0.8680992126464840,8
EnetB7,7,FL-based,10,0.6,6,1.3814718109362800,0.8236743807792660,4
EnetB7,7,FL-based,10,0.6,7,1.38485393299655,0.7943965792655950,7
EnetB7,7,FL-based,10,0.6,8,1.2852192594114700,0.8740827441215520,8
EnetB7,7,FL-based,10,0.6,9,1.294223080826840,0.8738945722579960,5
EnetB7,7,FL-based,10,0.6,10,1.4007516284860700,0.8284537196159360,5
EnetB7,7,FL-based,10,0.6,11,1.3857931852745200,0.8648251891136170,7
EnetB7,7,FL-based,10,0.6,12,1.4161855941897500,0.8283596038818360,7
EnetB7,7,FL-based,10,0.6,13,1.3044604413855000,0.8735182285308840,3
EnetB7,7,FL-based,10,0.6,14,1.3968595912392100,0.7556166052818300,3
EnetB7,7,FL-based,10,0.6,15,1.3290502028090500,0.8665751218795780,6
EnetB7,7,FL-based,10,0.6,16,1.3098058940270900,0.8391412496566770,2
EnetB7,7,FL-based,10,0.6,17,1.3460713802224300,0.8347006440162660,8
EnetB7,7,FL-based,10,0.6,18,1.3372372212983600,0.8711097836494450,6
EnetB7,7,FL-based,10,0.6,19,1.2656043781704900,0.8502803444862370,4
EnetB7,7,FL-based,10,0.6,20,1.2789436001339000,0.8742708563804630,2
EnetB7,7,FL-based,10,0.6,21,1.2535922393179800,0.8382004499435430,4
EnetB7,7,FL-based,10,0.6,22,1.3638498169013800,0.8604034185409550,4
EnetB7,7,FL-based,10,0.6,23,1.3058102326267900,0.8717495203018190,6
EnetB7,7,FL-based,10,0.6,24,1.3565205428092700,0.7509878277778630,5
